Integration Time (micros): 98000         
Min saturation: -188.99394239295856         
Max saturation: 916.0969101751331         
Wavelength (nm), Intensity (Counts)
8.858312819515091405e+02,3.360129571608444621e+03
8.860057756877142765e+02,3.352453661679013749e+03
8.861802517187427384e+02,3.321750021961289349e+03
8.863547100432112984e+02,3.381238323914380089e+03
8.865291506597370699e+02,3.427293783490966689e+03
8.867035735669369387e+02,3.385076278879095753e+03
8.868779787634277909e+02,3.392752188808526626e+03
8.870523662478263986e+02,3.396590143773242289e+03
8.872267360187501026e+02,3.256504787561125795e+03
8.874010880748154477e+02,3.425374806008608630e+03
8.875754224146395472e+02,3.362048549090802680e+03
8.877497390368392871e+02,3.335182864337793944e+03
8.879240379400317806e+02,3.329425931890720676e+03
8.880983191228336864e+02,3.348615706714298085e+03
8.882725825838620040e+02,3.398509121255600348e+03
8.884468283217339604e+02,3.323668999443647408e+03
8.886210563350661005e+02,3.356291616643729412e+03
8.887952666224755376e+02,3.354372639161371353e+03
8.889694591825791576e+02,3.283370472314134076e+03
8.891436340139940739e+02,3.331344909373078281e+03
8.893177911153368314e+02,3.350534684196656144e+03
8.894919304852248843e+02,3.340939796784867212e+03
8.896660521222747775e+02,3.411941963632104489e+03
8.898401560251036244e+02,3.354372639161371353e+03
8.900142421923280835e+02,3.500214927820561570e+03
8.901883106225656093e+02,3.402347076220315557e+03
8.903623613144326328e+02,3.325587976926005013e+03
8.905363942665463810e+02,3.375481391467306821e+03
8.907104094775236263e+02,3.396590143773242289e+03
8.908844069459813682e+02,3.346696729231940481e+03
8.910583866705364926e+02,3.425374806008608630e+03
8.912323486498062266e+02,3.325587976926005013e+03
8.914062928824072287e+02,3.296803314690638672e+03
8.915802193669562712e+02,3.344777751749582876e+03
8.917541281020705810e+02,3.450321513279259761e+03
8.919280190863670441e+02,3.348615706714298085e+03
8.921018923184625464e+02,3.325587976926005013e+03
8.922757477969739739e+02,3.329425931890720676e+03
8.924495855205184398e+02,3.362048549090802680e+03
8.926234054877126027e+02,3.383157301396738148e+03
8.927972076971736897e+02,3.421536851043893421e+03
8.929709921475184728e+02,3.402347076220315557e+03
8.931447588373639519e+02,3.404266053702673616e+03
8.933185077653268991e+02,3.404266053702673616e+03
8.934922389300245413e+02,3.473349243067552834e+03
8.936659523300734236e+02,3.404266053702673616e+03
8.938396479640910002e+02,3.440726625867470830e+03
8.940133258306937023e+02,3.367805481537875949e+03
8.941869859284987569e+02,3.348615706714298085e+03
8.943606282561229364e+02,3.329425931890720676e+03
8.945342528121834675e+02,3.452240490761617366e+03
8.947078595952970090e+02,3.333263886855436340e+03
8.948814486040804468e+02,3.350534684196656144e+03
8.950550198371508941e+02,3.390833211326169021e+03
8.952285732931252369e+02,3.312155134549500872e+03
8.954021089706203611e+02,3.365886504055518344e+03
8.955756268682532664e+02,3.337101841820151549e+03
8.957491269846408386e+02,3.390833211326169021e+03
8.959226093183999637e+02,3.358210594126087017e+03
8.960960738681477551e+02,3.440726625867470830e+03
8.962695206325009849e+02,3.302560247137711940e+03
8.964429496100767665e+02,3.365886504055518344e+03
8.966163607994917584e+02,3.362048549090802680e+03
8.967897541993631876e+02,3.333263886855436340e+03
8.969631298083077127e+02,3.340939796784867212e+03
8.971364876249425606e+02,3.363967526573160285e+03
8.973098276478843900e+02,3.413860941114462094e+03
8.974831498757503141e+02,3.438807648385113225e+03
8.976564543071572189e+02,3.321750021961289349e+03
8.978297409407219902e+02,3.356291616643729412e+03
8.980030097750616278e+02,3.360129571608444621e+03
8.981762608087930175e+02,3.388914233843811417e+03
8.983494940405332727e+02,3.339020819302509608e+03
8.985227094688990519e+02,3.408104008667388825e+03
8.986959070925074684e+02,3.425374806008608630e+03
8.988690869099754082e+02,3.392752188808526626e+03
8.990422489199197571e+02,3.352453661679013749e+03
8.992153931209575148e+02,3.415779918596820153e+03
8.993885195117056810e+02,3.477187198032268498e+03
8.995616280907809141e+02,3.448402535796902157e+03
8.997347188568005549e+02,3.308317179584785208e+03
8.999077918083811483e+02,3.365886504055518344e+03
9.000808469441399211e+02,3.373562413984949217e+03
9.002538842626936457e+02,3.423455828526251025e+03
9.004269037626594354e+02,3.294884337208281067e+03
9.005999054426539487e+02,3.331344909373078281e+03
9.007728893012944127e+02,3.383157301396738148e+03
9.009458553371977132e+02,3.379319346432022485e+03
9.011188035489803951e+02,3.358210594126087017e+03
9.012917339352599129e+02,3.448402535796902157e+03
9.014646464946528113e+02,3.342858774267224817e+03
9.016375412257763173e+02,3.273775584902345599e+03
9.018104181272472033e+02,3.360129571608444621e+03
9.019832771976824688e+02,3.379319346432022485e+03
9.021561184356988861e+02,3.356291616643729412e+03
9.023289418399137958e+02,3.283370472314134076e+03
9.025017474089437428e+02,3.475268220549910893e+03
9.026745351414058405e+02,3.331344909373078281e+03
9.028473050359167473e+02,3.298722292172996276e+03
9.030200570910939177e+02,3.325587976926005013e+03
9.031927913055537829e+02,3.385076278879095753e+03
9.033655076779135698e+02,3.427293783490966689e+03
9.035382062067900506e+02,3.339020819302509608e+03
9.037108868908003387e+02,3.365886504055518344e+03
9.038835497285613201e+02,3.337101841820151549e+03
9.040561947186896532e+02,3.354372639161371353e+03
9.042288218598027925e+02,3.367805481537875949e+03
9.044014311505171690e+02,3.450321513279259761e+03
9.045740225894501236e+02,3.459916400691048693e+03
9.047465961752182011e+02,3.415779918596820153e+03
9.049191519064386284e+02,3.465673333138121961e+03
9.050916897817280642e+02,3.388914233843811417e+03
9.052642097997039627e+02,3.275694562384703204e+03
9.054367119589826416e+02,3.400428098737957953e+03
9.056091962581814414e+02,3.350534684196656144e+03
9.057816626959171344e+02,3.436888670902755621e+03
9.059541112708067203e+02,3.367805481537875949e+03
9.061265419814669713e+02,3.377400368949664880e+03
9.062989548265152280e+02,3.419617873561535362e+03
9.064713498045679216e+02,3.379319346432022485e+03
9.066437269142423929e+02,3.300641269655354336e+03
9.068160861541553004e+02,3.335182864337793944e+03
9.069884275229237574e+02,3.385076278879095753e+03
9.071607510191646497e+02,3.363967526573160285e+03
9.073330566414947498e+02,3.394671166290884685e+03
9.075053443885312845e+02,3.427293783490966689e+03
9.076776142588907987e+02,3.363967526573160285e+03
9.078498662511907469e+02,3.239233990219905536e+03
9.080221003640475601e+02,3.425374806008608630e+03
9.081943165960785791e+02,3.325587976926005013e+03
9.083665149459003487e+02,3.413860941114462094e+03
9.085386954121302097e+02,3.329425931890720676e+03
9.087108579933848205e+02,3.377400368949664880e+03
9.088830026882811808e+02,3.363967526573160285e+03
9.090551294954362902e+02,3.383157301396738148e+03
9.092272384134670347e+02,3.327506954408363072e+03
9.093993294409903001e+02,3.392752188808526626e+03
9.095714025766230861e+02,3.346696729231940481e+03
9.097434578189823924e+02,3.352453661679013749e+03
9.099154951666849911e+02,3.404266053702673616e+03
9.100875146183479956e+02,3.394671166290884685e+03
9.102595161725881781e+02,3.465673333138121961e+03
9.104314998280225382e+02,3.339020819302509608e+03
9.106034655832679618e+02,3.415779918596820153e+03
9.107754134369414487e+02,3.287208427278849740e+03
9.109473433876598847e+02,3.410022986149746885e+03
9.111192554340404968e+02,3.337101841820151549e+03
9.112911495746997161e+02,3.358210594126087017e+03
9.114630258082548835e+02,3.346696729231940481e+03
9.116348841333225437e+02,3.310236157067142813e+03
9.118067245485201511e+02,3.436888670902755621e+03
9.119785470524641369e+02,3.392752188808526626e+03
9.121503516437717280e+02,3.436888670902755621e+03
9.123221383210598106e+02,3.442645603349828889e+03
9.124939070829453840e+02,3.433050715938039957e+03
9.126656579280451069e+02,3.434969693420397562e+03
9.128373908549763200e+02,3.323668999443647408e+03
9.130091058623555682e+02,3.304479224620069544e+03
9.131808029487999647e+02,3.486782085444057429e+03
9.133524821129265092e+02,3.398509121255600348e+03
9.135241433533520876e+02,3.402347076220315557e+03
9.136957866686936995e+02,3.266099674972914272e+03
9.138674120575680035e+02,3.386995256361453357e+03
9.140390195185922266e+02,3.456078445726333030e+03
9.142106090503830274e+02,3.411941963632104489e+03
9.143821806515577464e+02,3.325587976926005013e+03
9.145537343207330423e+02,3.375481391467306821e+03
9.147252700565258010e+02,3.386995256361453357e+03
9.148967878575531358e+02,3.498295950338203966e+03
9.150682877224319327e+02,3.298722292172996276e+03
9.152397696497789639e+02,3.456078445726333030e+03
9.154112336382114563e+02,3.457997423208690634e+03
9.155826796863461823e+02,3.294884337208281067e+03
9.157541077928000277e+02,3.385076278879095753e+03
9.159255179561898785e+02,3.250747855114052072e+03
9.160969101751330754e+02,3.440726625867470830e+03
9.162682844482460496e+02,3.371643436502591612e+03
9.164396407741459143e+02,3.348615706714298085e+03
9.166109791514495555e+02,3.365886504055518344e+03
9.167822995787742002e+02,3.421536851043893421e+03
9.169536020547365069e+02,3.314074112031858476e+03
9.171248865779532480e+02,3.306398202102427604e+03
9.172961531470417640e+02,3.390833211326169021e+03
9.174674017606187135e+02,3.429212760973324293e+03
9.176386324173012099e+02,3.396590143773242289e+03
9.178098451157060254e+02,3.377400368949664880e+03
9.179810398544502732e+02,3.385076278879095753e+03
9.181522166321506120e+02,3.454159468243975425e+03
9.183233754474243824e+02,3.481025152996984161e+03
9.184945162988881293e+02,3.337101841820151549e+03
9.186656391851590797e+02,3.358210594126087017e+03
9.188367441048538922e+02,3.308317179584785208e+03
9.190078310565897937e+02,3.377400368949664880e+03
9.191789000389833291e+02,3.356291616643729412e+03
9.193499510506519528e+02,3.427293783490966689e+03
9.195209840902123233e+02,3.348615706714298085e+03
9.196919991562812129e+02,3.408104008667388825e+03
9.198629962474757349e+02,3.362048549090802680e+03
9.200339753624127752e+02,3.425374806008608630e+03
9.202049364997094472e+02,3.390833211326169021e+03
9.203758796579824093e+02,3.383157301396738148e+03
9.205468048358488886e+02,3.419617873561535362e+03
9.207177120319254300e+02,3.350534684196656144e+03
9.208886012448293741e+02,3.417698896079177757e+03
9.210594724731773795e+02,3.415779918596820153e+03
9.212303257155866731e+02,3.415779918596820153e+03
9.214011609706736863e+02,3.433050715938039957e+03
9.215719782370559869e+02,3.398509121255600348e+03
9.217427775133500063e+02,3.360129571608444621e+03
9.219135587981728577e+02,3.388914233843811417e+03
9.220843220901416544e+02,3.442645603349828889e+03
9.222550673878729413e+02,3.337101841820151549e+03
9.224257946899839453e+02,3.396590143773242289e+03
9.225965039950916662e+02,3.358210594126087017e+03
9.227671953018128761e+02,3.398509121255600348e+03
9.229378686087644610e+02,3.383157301396738148e+03
9.231085239145634205e+02,3.442645603349828889e+03
9.232791612178265268e+02,3.317912066996574140e+03
9.234497805171712344e+02,3.425374806008608630e+03
9.236203818112139743e+02,3.388914233843811417e+03
9.237909650985718599e+02,3.377400368949664880e+03
9.239615303778616635e+02,3.375481391467306821e+03
9.241320776477007257e+02,3.459916400691048693e+03
9.243026069067054777e+02,3.429212760973324293e+03
9.244731181534932603e+02,3.425374806008608630e+03
9.246436113866807318e+02,3.327506954408363072e+03
9.248140866048851194e+02,3.457997423208690634e+03
9.249845438067229679e+02,3.327506954408363072e+03
9.251549829908116180e+02,3.392752188808526626e+03
9.253254041557677283e+02,3.306398202102427604e+03
9.254958073002082983e+02,3.314074112031858476e+03
9.256661924227503278e+02,3.283370472314134076e+03
9.258365595220105888e+02,3.410022986149746885e+03
9.260069085966063085e+02,3.323668999443647408e+03
9.261772396451540317e+02,3.438807648385113225e+03
9.263475526662712127e+02,3.461835378173406298e+03
9.265178476585741691e+02,3.308317179584785208e+03
9.266881246206803553e+02,3.433050715938039957e+03
9.268583835512064297e+02,3.331344909373078281e+03
9.270286244487693921e+02,3.365886504055518344e+03
9.271988473119862419e+02,3.312155134549500872e+03
9.273690521394737516e+02,3.400428098737957953e+03
9.275392389298490343e+02,3.571217094667798847e+03
9.277094076817289761e+02,3.335182864337793944e+03
9.278795583937303491e+02,3.463754355655763902e+03
9.280496910644704940e+02,3.413860941114462094e+03
9.282198056925658420e+02,3.434969693420397562e+03
9.283899022766337339e+02,3.379319346432022485e+03
9.285599808152908281e+02,3.410022986149746885e+03
9.287300413071541243e+02,3.383157301396738148e+03
9.289000837508408495e+02,3.388914233843811417e+03
9.290701081449673211e+02,3.448402535796902157e+03
9.292401144881512209e+02,3.340939796784867212e+03
9.294101027790088665e+02,3.321750021961289349e+03
9.295800730161575984e+02,3.250747855114052072e+03
9.297500251982139616e+02,3.344777751749582876e+03
9.299199593237952968e+02,3.337101841820151549e+03
9.300898753915182624e+02,3.417698896079177757e+03
9.302597733999999718e+02,3.400428098737957953e+03
9.304296533478571973e+02,3.402347076220315557e+03
9.305995152337071659e+02,3.431131738455681898e+03
9.307693590561663086e+02,3.312155134549500872e+03
9.309391848138520800e+02,3.367805481537875949e+03
9.311089925053811385e+02,3.477187198032268498e+03
9.312787821293704837e+02,3.375481391467306821e+03
9.314485536844370017e+02,3.377400368949664880e+03
9.316183071691976920e+02,3.402347076220315557e+03
9.317880425822695543e+02,3.381238323914380089e+03
9.319577599222692470e+02,3.331344909373078281e+03
9.321274591878139972e+02,3.369724459020233553e+03
9.322971403775204635e+02,3.373562413984949217e+03
9.324668034900059865e+02,3.325587976926005013e+03
9.326364485238872248e+02,3.452240490761617366e+03
9.328060754777811781e+02,3.423455828526251025e+03
9.329756843503045047e+02,3.411941963632104489e+03
9.331452751400746592e+02,3.463754355655763902e+03
9.333148478457081865e+02,3.452240490761617366e+03
9.334844024658221997e+02,3.373562413984949217e+03
9.336539389990335849e+02,3.392752188808526626e+03
9.338234574439593416e+02,3.321750021961289349e+03
9.339929577992161285e+02,3.360129571608444621e+03
9.341624400634213998e+02,3.319831044478931744e+03
9.343319042351914732e+02,3.394671166290884685e+03
9.345013503131436892e+02,3.388914233843811417e+03
9.346707782958949338e+02,3.319831044478931744e+03
9.348401881820620929e+02,3.408104008667388825e+03
9.350095799702621662e+02,3.394671166290884685e+03
9.351789536591119258e+02,3.436888670902755621e+03
9.353483092472284852e+02,3.394671166290884685e+03
9.355176467332285029e+02,3.394671166290884685e+03
9.356869661157293194e+02,3.269937629937629936e+03
9.358562673933475935e+02,3.356291616643729412e+03
9.360255505647004384e+02,3.423455828526251025e+03
9.361948156284045126e+02,3.248828877631694468e+03
9.363640625830769295e+02,3.421536851043893421e+03
9.365332914273346887e+02,3.365886504055518344e+03
9.367025021597946761e+02,3.436888670902755621e+03
9.368716947790735503e+02,3.358210594126087017e+03
9.370408692837888793e+02,3.337101841820151549e+03
9.372100256725569807e+02,3.385076278879095753e+03
9.373791639439950814e+02,3.363967526573160285e+03
9.375482840967199536e+02,3.331344909373078281e+03
9.377173861293488244e+02,3.394671166290884685e+03
9.378864700404984660e+02,3.388914233843811417e+03
9.380555358287855370e+02,3.289127404761207799e+03
9.382245834928274917e+02,3.425374806008608630e+03
9.383936130312407613e+02,3.385076278879095753e+03
9.385626244426426865e+02,3.433050715938039957e+03
9.387316177256499259e+02,3.383157301396738148e+03
9.389005928788798201e+02,3.463754355655763902e+03
9.390695499009486866e+02,3.479106175514626102e+03
9.392384887904738662e+02,3.400428098737957953e+03
9.394074095460722447e+02,3.367805481537875949e+03
9.395763121663607080e+02,3.477187198032268498e+03
9.397451966499560285e+02,3.525161635091212702e+03
9.399140629954756605e+02,3.317912066996574140e+03
9.400829112015360352e+02,3.258423765043483399e+03
9.402517412667541521e+02,3.396590143773242289e+03
9.404205531897472383e+02,3.388914233843811417e+03
9.405893469691318387e+02,3.317912066996574140e+03
9.407581226035251802e+02,3.433050715938039957e+03
9.409268800915441489e+02,3.475268220549910893e+03
9.410956194318057442e+02,3.436888670902755621e+03
9.412643406229266247e+02,3.398509121255600348e+03
9.414330436635239039e+02,3.394671166290884685e+03
9.416017285522143538e+02,3.344777751749582876e+03
9.417703952876154290e+02,3.350534684196656144e+03
9.419390438683434468e+02,3.446483558314544098e+03
9.421076742930156342e+02,3.381238323914380089e+03
9.422762865602488773e+02,3.329425931890720676e+03
9.424448806686601756e+02,3.365886504055518344e+03
9.426134566168663014e+02,3.371643436502591612e+03
9.427820144034843679e+02,3.315993089514216081e+03
9.429505540271312611e+02,3.421536851043893421e+03
9.431190754864238670e+02,3.312155134549500872e+03
9.432875787799790714e+02,3.356291616643729412e+03
9.434560639064141014e+02,3.410022986149746885e+03
9.436245308643453882e+02,3.327506954408363072e+03
9.437929796523904997e+02,3.419617873561535362e+03
9.439614102691657536e+02,3.275694562384703204e+03
9.441298227132883767e+02,3.406185031185031221e+03
9.442982169833754824e+02,3.360129571608444621e+03
9.444665930780436156e+02,3.429212760973324293e+03
9.446349509959098896e+02,3.356291616643729412e+03
9.448032907355914176e+02,3.411941963632104489e+03
9.449716122957048583e+02,3.388914233843811417e+03
9.451399156748673249e+02,3.465673333138121961e+03
9.453082008716957034e+02,3.392752188808526626e+03
9.454764678848068797e+02,3.440726625867470830e+03
9.456447167128177398e+02,3.448402535796902157e+03
9.458129473543453969e+02,3.356291616643729412e+03
9.459811598080067370e+02,3.456078445726333030e+03
9.461493540724185323e+02,3.434969693420397562e+03
9.463175301461978961e+02,3.291046382243565404e+03
9.464856880279616007e+02,3.406185031185031221e+03
9.466538277163267594e+02,3.433050715938039957e+03
9.468219492099102581e+02,3.390833211326169021e+03
9.469900525073290964e+02,3.386995256361453357e+03
9.471581376072000467e+02,3.396590143773242289e+03
9.473262045081401084e+02,3.377400368949664880e+03
9.474942532087661675e+02,3.398509121255600348e+03
9.476622837076953374e+02,3.396590143773242289e+03
9.478302960035442766e+02,3.410022986149746885e+03
9.479982900949302120e+02,3.356291616643729412e+03
9.481662659804699160e+02,3.300641269655354336e+03
9.483342236587801608e+02,3.404266053702673616e+03
9.485021631284784007e+02,3.386995256361453357e+03
9.486700843881809533e+02,3.348615706714298085e+03
9.488379874365051592e+02,3.344777751749582876e+03
9.490058722720679043e+02,3.373562413984949217e+03
9.491737388934860746e+02,3.413860941114462094e+03
9.493415872993763287e+02,3.367805481537875949e+03
9.495094174883562346e+02,3.394671166290884685e+03
9.496772294590421097e+02,3.515566747679423770e+03
9.498450232100510675e+02,3.413860941114462094e+03
9.500127987400003349e+02,3.335182864337793944e+03
9.501805560475064567e+02,3.350534684196656144e+03
9.503482951311865463e+02,3.436888670902755621e+03
9.505160159896577170e+02,3.339020819302509608e+03
9.506837186215365136e+02,3.381238323914380089e+03
9.508514030254400495e+02,3.367805481537875949e+03
9.510190691999854380e+02,3.444564580832186493e+03
9.511867171437891102e+02,3.419617873561535362e+03
9.513543468554687479e+02,3.408104008667388825e+03
9.515219583336406686e+02,3.386995256361453357e+03
9.516895515769220992e+02,3.358210594126087017e+03
9.518571265839300395e+02,3.442645603349828889e+03
9.520246833532810342e+02,3.314074112031858476e+03
9.521922218835924241e+02,3.454159468243975425e+03
9.523597421734810951e+02,3.279532517349418868e+03
9.525272442215633646e+02,3.425374806008608630e+03
9.526947280264572555e+02,3.498295950338203966e+03
9.528621935867788579e+02,3.427293783490966689e+03
9.530296409011453989e+02,3.362048549090802680e+03
9.531970699681738779e+02,3.352453661679013749e+03
9.533644807864810673e+02,3.559703229773652311e+03
9.535318733546839667e+02,3.438807648385113225e+03
9.536992476713998030e+02,3.314074112031858476e+03
9.538666037352448939e+02,3.358210594126087017e+03
9.540339415448364662e+02,3.323668999443647408e+03
9.542012610987918606e+02,3.350534684196656144e+03
9.543685623957271673e+02,3.308317179584785208e+03
9.545358454342602954e+02,3.415779918596820153e+03
9.547031102130073350e+02,3.360129571608444621e+03
9.548703567305856268e+02,3.469511288102837625e+03
9.550375849856122841e+02,3.291046382243565404e+03
9.552047949767038517e+02,3.381238323914380089e+03
9.553719867024774430e+02,3.431131738455681898e+03
9.555391601615500576e+02,3.289127404761207799e+03
9.557063153525383541e+02,3.327506954408363072e+03
9.558734522740596731e+02,3.342858774267224817e+03
9.560405709247306731e+02,3.429212760973324293e+03
9.562076713031682402e+02,3.350534684196656144e+03
9.563747534079897150e+02,3.344777751749582876e+03
9.565418172378114150e+02,3.344777751749582876e+03
9.567088627912509082e+02,3.325587976926005013e+03
9.568758900669247396e+02,3.331344909373078281e+03
9.570428990634499087e+02,3.417698896079177757e+03
9.572098897794431878e+02,3.331344909373078281e+03
9.573768622135219175e+02,3.492539017891130698e+03
9.575438163643026428e+02,3.325587976926005013e+03
9.577107522304027043e+02,3.392752188808526626e+03
9.578776698104386469e+02,3.425374806008608630e+03
9.580445691030274702e+02,3.319831044478931744e+03
9.582114501067865149e+02,3.377400368949664880e+03
9.583783128203320985e+02,3.402347076220315557e+03
9.585451572422814479e+02,3.515566747679423770e+03
9.587119833712517902e+02,3.383157301396738148e+03
9.588787912058594429e+02,3.340939796784867212e+03
9.590455807447219740e+02,3.323668999443647408e+03
9.592123519864561558e+02,3.417698896079177757e+03
9.593791049296783058e+02,3.446483558314544098e+03
9.595458395730062193e+02,3.388914233843811417e+03
9.597125559150562140e+02,3.356291616643729412e+03
9.598792539544456304e+02,3.438807648385113225e+03
9.600459336897913545e+02,3.410022986149746885e+03
9.602125951197099312e+02,3.392752188808526626e+03
9.603792382428185874e+02,3.421536851043893421e+03
9.605458630577345502e+02,3.406185031185031221e+03
9.607124695630740234e+02,3.388914233843811417e+03
9.608790577574546887e+02,3.356291616643729412e+03
9.610456276394929773e+02,3.346696729231940481e+03
9.612121792078061162e+02,3.377400368949664880e+03
9.613787124610109913e+02,3.415779918596820153e+03
9.615452273977243749e+02,3.379319346432022485e+03
9.617117240165632666e+02,3.306398202102427604e+03
9.618782023161448933e+02,3.331344909373078281e+03
9.620446622950853452e+02,3.377400368949664880e+03
9.622111039520028726e+02,3.381238323914380089e+03
9.623775272855134517e+02,3.321750021961289349e+03
9.625439322942339686e+02,3.331344909373078281e+03
9.627103189767818776e+02,3.362048549090802680e+03
9.628766873317738373e+02,3.465673333138121961e+03
9.630430373578267336e+02,3.440726625867470830e+03
9.632093690535579071e+02,3.527080612573570306e+03
9.633756824175837892e+02,3.438807648385113225e+03
9.635419774485212656e+02,3.377400368949664880e+03
9.637082541449880182e+02,3.314074112031858476e+03
9.638745125055999097e+02,3.348615706714298085e+03
9.640407525289748492e+02,3.314074112031858476e+03
9.642069742137292678e+02,3.289127404761207799e+03
9.643731775584799379e+02,3.450321513279259761e+03
9.645393625618445412e+02,3.266099674972914272e+03
9.647055292224391678e+02,3.390833211326169021e+03
9.648716775388811584e+02,3.396590143773242289e+03
9.650378075097876263e+02,3.433050715938039957e+03
9.652039191337750026e+02,3.471430265585195230e+03
9.653700124094606281e+02,3.298722292172996276e+03
9.655360873354613886e+02,3.346696729231940481e+03
9.657021439103937155e+02,3.363967526573160285e+03
9.658681821328755177e+02,3.340939796784867212e+03
9.660342020015227718e+02,3.344777751749582876e+03
9.662002035149529320e+02,3.362048549090802680e+03
9.663661866717831117e+02,3.335182864337793944e+03
9.665321514706296284e+02,3.486782085444057429e+03
9.666980979101098228e+02,3.363967526573160285e+03
9.668640259888408082e+02,3.373562413984949217e+03
9.670299357054387883e+02,3.396590143773242289e+03
9.671958270585215587e+02,3.425374806008608630e+03
9.673617000467055504e+02,3.402347076220315557e+03
9.675275546686077632e+02,3.394671166290884685e+03
9.676933909228454240e+02,3.367805481537875949e+03
9.678592088080350777e+02,3.379319346432022485e+03
9.680250083227937239e+02,3.344777751749582876e+03
9.681907894657387033e+02,3.333263886855436340e+03
9.683565522354862196e+02,3.302560247137711940e+03
9.685222966306537273e+02,3.392752188808526626e+03
9.686880226498583397e+02,3.406185031185031221e+03
9.688537302917162606e+02,3.327506954408363072e+03
9.690194195548453990e+02,3.371643436502591612e+03
9.691850904378617315e+02,3.379319346432022485e+03
9.693507429393828261e+02,3.423455828526251025e+03
9.695163770580255687e+02,3.404266053702673616e+03
9.696819927924065041e+02,3.390833211326169021e+03
9.698475901411428595e+02,3.517485725161781374e+03
9.700131691028517480e+02,3.444564580832186493e+03
9.701787296761492598e+02,3.381238323914380089e+03
9.703442718596535315e+02,3.356291616643729412e+03
9.705097956519807667e+02,3.331344909373078281e+03
9.706753010517479652e+02,3.444564580832186493e+03
9.708407880575723539e+02,3.315993089514216081e+03
9.710062566680704776e+02,3.337101841820151549e+03
9.711717068818595635e+02,3.413860941114462094e+03
9.713371386975564974e+02,3.327506954408363072e+03
9.715025521137779378e+02,3.346696729231940481e+03
9.716679471291411119e+02,3.434969693420397562e+03
9.718333237422630191e+02,3.373562413984949217e+03
9.719986819517600907e+02,3.392752188808526626e+03
9.721640217562500084e+02,3.398509121255600348e+03
9.723293431543492034e+02,3.365886504055518344e+03
9.724946461446746753e+02,3.505971860267634838e+03
9.726599307258435374e+02,3.371643436502591612e+03
9.728251968964725620e+02,3.419617873561535362e+03
9.729904446551786350e+02,3.427293783490966689e+03
9.731556740005789834e+02,3.528999590055927911e+03
9.733208849312899247e+02,3.442645603349828889e+03
9.734860774459293680e+02,3.471430265585195230e+03
9.736512515431132897e+02,3.317912066996574140e+03
9.738164072214591442e+02,3.402347076220315557e+03
9.739815444795839312e+02,3.323668999443647408e+03
9.741466633161040818e+02,3.444564580832186493e+03
9.743117637296370503e+02,3.417698896079177757e+03
9.744768457187997228e+02,3.340939796784867212e+03
9.746419092822086441e+02,3.367805481537875949e+03
9.748069544184809274e+02,3.408104008667388825e+03
9.749719811262339135e+02,3.350534684196656144e+03
9.751369894040836925e+02,3.344777751749582876e+03
9.753019792506481735e+02,3.287208427278849740e+03
9.754669506645435604e+02,3.408104008667388825e+03
9.756319036443870800e+02,3.269937629937629936e+03
9.757968381887958458e+02,3.363967526573160285e+03
9.759617542963864025e+02,3.400428098737957953e+03
9.761266519657758636e+02,3.429212760973324293e+03
9.762915311955813422e+02,3.342858774267224817e+03
9.764563919844192696e+02,3.431131738455681898e+03
9.766212343309072139e+02,3.402347076220315557e+03
9.767860582336617199e+02,3.358210594126087017e+03
9.769508636912996735e+02,3.315993089514216081e+03
9.771156507024384155e+02,3.406185031185031221e+03
9.772804192656943769e+02,3.373562413984949217e+03
9.774451693796848986e+02,3.398509121255600348e+03
9.776099010430267526e+02,3.386995256361453357e+03
9.777746142543368251e+02,3.358210594126087017e+03
9.779393090122320018e+02,3.369724459020233553e+03
9.781039853153295098e+02,3.333263886855436340e+03
9.782686431622456666e+02,3.346696729231940481e+03
9.784332825515982677e+02,3.410022986149746885e+03
9.785979034820036304e+02,3.429212760973324293e+03
9.787625059520787545e+02,3.385076278879095753e+03
9.789270899604409806e+02,3.417698896079177757e+03
9.790916555057067399e+02,3.373562413984949217e+03
9.792562025864931456e+02,3.413860941114462094e+03
9.794207312014174249e+02,3.415779918596820153e+03
9.795852413490956678e+02,3.346696729231940481e+03
9.797497330281458972e+02,3.367805481537875949e+03
9.799142062371844304e+02,3.329425931890720676e+03
9.800786609748283809e+02,3.408104008667388825e+03
9.802430972396946345e+02,3.388914233843811417e+03
9.804075150304000772e+02,3.423455828526251025e+03
9.805719143455614812e+02,3.469511288102837625e+03
9.807362951837963010e+02,3.434969693420397562e+03
9.809006575437209676e+02,3.392752188808526626e+03
9.810650014239525945e+02,3.367805481537875949e+03
9.812293268231082948e+02,3.342858774267224817e+03
9.813936337398043861e+02,3.454159468243975425e+03
9.815579221726586638e+02,3.344777751749582876e+03
9.817221921202875592e+02,3.446483558314544098e+03
9.818864435813080718e+02,3.396590143773242289e+03
9.820506765543373149e+02,3.371643436502591612e+03
9.822148910379918334e+02,3.457997423208690634e+03
9.823790870308888543e+02,3.469511288102837625e+03
9.825432645316453772e+02,3.415779918596820153e+03
9.827074235388779471e+02,3.417698896079177757e+03
9.828715640512040181e+02,3.383157301396738148e+03
9.830356860672401353e+02,3.363967526573160285e+03
9.831997895856034120e+02,3.358210594126087017e+03
9.833638746049110750e+02,3.315993089514216081e+03
9.835279411237793283e+02,3.360129571608444621e+03
9.836919891408256262e+02,3.423455828526251025e+03
9.838560186546668547e+02,3.333263886855436340e+03
